Dates,NORMAL,ACTUAL,district
26-Jan-2022,0.1,0.0,Mayurbhanj
27-Jan-2022,0.1,0.05,Mayurbhanj
28-Jan-2022,0.2,0.0,Mayurbhanj
29-Jan-2022,0.1,0.0,Mayurbhanj
30-Jan-2022,2.7,0.0,Mayurbhanj
31-Jan-2022,4.0,0.0,Mayurbhanj
01-Feb-2022,0.6,0.0,Mayurbhanj
02-Feb-2022,1.0,0.0,Mayurbhanj
03-Feb-2022,1.1,0.0,Mayurbhanj
04-Feb-2022,1.6,10.93,Mayurbhanj
05-Feb-2022,1.1,12.71,Mayurbhanj
06-Feb-2022,1.4,0.0,Mayurbhanj
07-Feb-2022,0.6,0.0,Mayurbhanj
08-Feb-2022,1.2,0.0,Mayurbhanj
09-Feb-2022,1.0,0.0,Mayurbhanj
10-Feb-2022,2.4,0.29,Mayurbhanj
11-Feb-2022,0.8,2.31,Mayurbhanj
12-Feb-2022,0.2,0.0,Mayurbhanj
13-Feb-2022,0.8,0.0,Mayurbhanj
14-Feb-2022,0.4,0.0,Mayurbhanj
16-Feb-2022,1.7,0.0,Mayurbhanj
17-Feb-2022,0.8,0.0,Mayurbhanj
18-Feb-2022,0.3,1.05,Mayurbhanj
19-Feb-2022,1.8,0.0,Mayurbhanj
20-Feb-2022,1.0,0.0,Mayurbhanj
21-Feb-2022,0.4,1.84,Mayurbhanj
22-Feb-2022,1.0,0.0,Mayurbhanj
23-Feb-2022,2.5,0.0,Mayurbhanj
24-Feb-2022,1.2,0.0,Mayurbhanj
25-Feb-2022,0.5,0.68,Mayurbhanj
26-Feb-2022,0.7,0.68,Mayurbhanj
27-Feb-2022,1.5,0.0,Mayurbhanj
28-Feb-2022,0.5,0.01,Mayurbhanj
01-Mar-2022,1.7,0.0,Mayurbhanj
02-Mar-2022,1.6,4.8,Mayurbhanj
03-Mar-2022,0.6,0.0,Mayurbhanj
04-Mar-2022,1.7,0.0,Mayurbhanj
05-Mar-2022,0.7,0.0,Mayurbhanj
06-Mar-2022,0.6,0.0,Mayurbhanj
07-Mar-2022,0.6,0.0,Mayurbhanj
08-Mar-2022,0.8,0.0,Mayurbhanj
09-Mar-2022,0.5,0.0,Mayurbhanj
10-Mar-2022,1.0,0.0,Mayurbhanj
11-Mar-2022,1.1,0.0,Mayurbhanj
12-Mar-2022,2.8,0.0,Mayurbhanj
13-Mar-2022,2.6,0.0,Mayurbhanj
14-Mar-2022,1.9,0.0,Mayurbhanj
15-Mar-2022,3.0,0.0,Mayurbhanj
16-Mar-2022,0.1,0.0,Mayurbhanj
17-Mar-2022,1.1,0.0,Mayurbhanj
18-Mar-2022,0.0,0.0,Mayurbhanj
19-Mar-2022,1.7,0.0,Mayurbhanj
20-Mar-2022,2.1,0.0,Mayurbhanj
22-Mar-2022,1.4,0.06,Mayurbhanj
23-Mar-2022,1.2,0.0,Mayurbhanj
24-Mar-2022,1.5,0.0,Mayurbhanj
25-Mar-2022,2.4,0.0,Mayurbhanj
26-Mar-2022,1.2,0.0,Mayurbhanj
27-Mar-2022,1.5,0.04,Mayurbhanj
28-Mar-2022,1.1,0.0,Mayurbhanj
29-Mar-2022,1.0,0.0,Mayurbhanj
30-Mar-2022,1.9,0.0,Mayurbhanj
31-Mar-2022,1.4,0.0,Mayurbhanj
01-Apr-2022,1.0,0.0,Mayurbhanj
02-Apr-2022,1.0,0.0,Mayurbhanj
04-Apr-2022,1.8,0.0,Mayurbhanj
05-Apr-2022,0.9,0.0,Mayurbhanj
06-Apr-2022,1.8,0.12,Mayurbhanj
08-Apr-2022,1.3,0.0,Mayurbhanj
09-Apr-2022,1.4,0.94,Mayurbhanj
10-Apr-2022,1.1,0.0,Mayurbhanj
11-Apr-2022,1.9,0.0,Mayurbhanj
12-Apr-2022,1.2,0.12,Mayurbhanj
13-Apr-2022,1.7,0.0,Mayurbhanj
14-Apr-2022,0.9,0.0,Mayurbhanj
15-Apr-2022,3.3,0.0,Mayurbhanj
16-Apr-2022,2.5,0.01,Mayurbhanj
17-Apr-2022,2.3,2.64,Mayurbhanj
18-Apr-2022,1.7,0.2,Mayurbhanj
19-Apr-2022,2.3,0.0,Mayurbhanj
20-Apr-2022,1.7,1.02,Mayurbhanj
21-Apr-2022,1.9,2.38,Mayurbhanj
22-Apr-2022,3.6,11.37,Mayurbhanj
23-Apr-2022,1.0,0.0,Mayurbhanj
24-Apr-2022,3.9,0.0,Mayurbhanj
25-Apr-2022,1.9,0.5,Mayurbhanj
26-Apr-2022,3.4,0.0,Mayurbhanj
27-Apr-2022,0.9,0.0,Mayurbhanj
28-Apr-2022,1.9,0.26,Mayurbhanj
29-Apr-2022,1.8,0.0,Mayurbhanj
30-Apr-2022,1.6,0.01,Mayurbhanj
01-May-2022,1.9,0.39,Mayurbhanj
02-May-2022,3.7,8.16,Mayurbhanj
03-May-2022,1.6,0.51,Mayurbhanj
04-May-2022,3.8,21.59,Mayurbhanj
05-May-2022,5.9,0.0,Mayurbhanj
06-May-2022,3.8,15.89,Mayurbhanj
07-May-2022,2.2,0.05,Mayurbhanj
08-May-2022,1.9,0.29,Mayurbhanj
09-May-2022,2.6,0.08,Mayurbhanj
10-May-2022,1.7,8.2,Mayurbhanj
11-May-2022,2.0,5.04,Mayurbhanj
12-May-2022,3.6,9.62,Mayurbhanj
13-May-2022,2.2,0.42,Mayurbhanj
14-May-2022,4.9,0.0,Mayurbhanj
15-May-2022,5.3,0.42,Mayurbhanj
16-May-2022,3.9,1.86,Mayurbhanj
17-May-2022,3.0,0.01,Mayurbhanj
18-May-2022,3.1,1.53,Mayurbhanj
19-May-2022,3.6,0.12,Mayurbhanj
20-May-2022,5.6,0.26,Mayurbhanj
21-May-2022,2.6,5.61,Mayurbhanj
22-May-2022,3.5,14.08,Mayurbhanj
23-May-2022,5.1,0.06,Mayurbhanj
24-May-2022,2.0,2.97,Mayurbhanj
25-May-2022,2.6,0.0,Mayurbhanj
26-May-2022,4.4,0.98,Mayurbhanj
27-May-2022,5.7,0.0,Mayurbhanj
28-May-2022,6.4,1.3,Mayurbhanj
29-May-2022,4.0,0.11,Mayurbhanj
30-May-2022,7.8,2.53,Mayurbhanj
31-May-2022,1.9,0.05,Mayurbhanj
01-Jun-2022,7.5,6.01,Mayurbhanj
02-Jun-2022,4.8,0.55,Mayurbhanj
03-Jun-2022,2.9,10.02,Mayurbhanj
04-Jun-2022,3.8,0.0,Mayurbhanj
05-Jun-2022,5.1,2.32,Mayurbhanj
06-Jun-2022,7.3,0.0,Mayurbhanj
07-Jun-2022,3.6,0.0,Mayurbhanj
08-Jun-2022,11.3,4.61,Mayurbhanj
09-Jun-2022,10.6,0.0,Mayurbhanj
10-Jun-2022,11.9,5.54,Mayurbhanj
11-Jun-2022,5.6,0.05,Mayurbhanj
12-Jun-2022,8.5,0.06,Mayurbhanj
13-Jun-2022,9.5,0.55,Mayurbhanj
14-Jun-2022,7.6,0.26,Mayurbhanj
15-Jun-2022,5.6,18.54,Mayurbhanj
16-Jun-2022,4.6,7.47,Mayurbhanj
17-Jun-2022,9.0,0.8,Mayurbhanj
18-Jun-2022,12.7,7.6,Mayurbhanj
19-Jun-2022,8.1,17.98,Mayurbhanj
20-Jun-2022,10.4,29.57,Mayurbhanj
21-Jun-2022,11.5,15.64,Mayurbhanj
22-Jun-2022,15.3,7.87,Mayurbhanj
23-Jun-2022,10.2,6.56,Mayurbhanj
24-Jun-2022,6.6,3.83,Mayurbhanj
25-Jun-2022,7.9,23.5,Mayurbhanj
26-Jun-2022,14.1,3.34,Mayurbhanj
27-Jun-2022,9.8,5.48,Mayurbhanj
28-Jun-2022,8.6,2.05,Mayurbhanj
29-Jun-2022,8.6,0.58,Mayurbhanj
30-Jun-2022,8.7,3.07,Mayurbhanj
01-Jul-2022,7.7,6.93,Mayurbhanj
02-Jul-2022,8.6,20.43,Mayurbhanj
03-Jul-2022,13.7,8.87,Mayurbhanj
04-Jul-2022,8.3,5.54,Mayurbhanj
05-Jul-2022,10.0,1.54,Mayurbhanj
06-Jul-2022,13.6,12.5,Mayurbhanj
07-Jul-2022,6.0,6.96,Mayurbhanj
08-Jul-2022,6.3,12.19,Mayurbhanj
09-Jul-2022,8.9,13.7,Mayurbhanj
10-Jul-2022,11.3,27.16,Mayurbhanj
11-Jul-2022,7.7,12.73,Mayurbhanj
12-Jul-2022,10.2,14.63,Mayurbhanj
13-Jul-2022,11.4,18.08,Mayurbhanj
14-Jul-2022,10.0,21.09,Mayurbhanj
15-Jul-2022,9.2,21.47,Mayurbhanj
18-Jul-2022,12.7,5.48,Mayurbhanj
19-Jul-2022,11.7,3.23,Mayurbhanj
20-Jul-2022,15.5,1.02,Mayurbhanj
21-Jul-2022,11.2,0.74,Mayurbhanj
22-Jul-2022,7.9,3.76,Mayurbhanj
23-Jul-2022,8.8,16.94,Mayurbhanj
24-Jul-2022,7.1,18.04,Mayurbhanj
25-Jul-2022,7.8,19.37,Mayurbhanj
26-Jul-2022,8.1,6.98,Mayurbhanj
27-Jul-2022,11.4,1.55,Mayurbhanj
28-Jul-2022,13.7,0.19,Mayurbhanj
29-Jul-2022,7.9,2.25,Mayurbhanj
30-Jul-2022,12.5,5.55,Mayurbhanj
31-Jul-2022,11.4,11.72,Mayurbhanj
01-Aug-2022,21.7,2.04,Mayurbhanj
02-Aug-2022,14.8,1.75,Mayurbhanj
03-Aug-2022,13.4,10.99,Mayurbhanj
04-Aug-2022,17.6,0.33,Mayurbhanj
05-Aug-2022,16.5,4.47,Mayurbhanj
06-Aug-2022,18.5,2.3,Mayurbhanj
07-Aug-2022,20.3,22.43,Mayurbhanj
08-Aug-2022,13.9,21.93,Mayurbhanj
09-Aug-2022,8.3,20.71,Mayurbhanj
10-Aug-2022,9.8,27.71,Mayurbhanj
11-Aug-2022,9.3,53.51,Mayurbhanj
12-Aug-2022,18.6,13.41,Mayurbhanj
13-Aug-2022,16.1,13.78,Mayurbhanj
14-Aug-2022,13.0,46.82,Mayurbhanj
15-Aug-2022,15.6,31.68,Mayurbhanj
16-Aug-2022,15.1,1.21,Mayurbhanj
17-Aug-2022,8.3,0.05,Mayurbhanj
18-Aug-2022,9.7,0.26,Mayurbhanj
19-Aug-2022,10.2,12.9,Mayurbhanj
20-Aug-2022,10.9,109.71,Mayurbhanj
21-Aug-2022,10.8,7.95,Mayurbhanj
22-Aug-2022,12.9,10.34,Mayurbhanj
23-Aug-2022,8.2,13.5,Mayurbhanj
24-Aug-2022,9.2,12.72,Mayurbhanj
25-Aug-2022,9.2,13.54,Mayurbhanj
26-Aug-2022,12.0,0.07,Mayurbhanj
27-Aug-2022,17.0,0.27,Mayurbhanj
28-Aug-2022,15.2,14.65,Mayurbhanj
29-Aug-2022,10.1,2.5,Mayurbhanj
30-Aug-2022,8.0,1.03,Mayurbhanj
31-Aug-2022,8.0,4.64,Mayurbhanj
01-Sep-2022,6.8,3.2,Mayurbhanj
02-Sep-2022,14.0,1.51,Mayurbhanj
03-Sep-2022,13.9,1.54,Mayurbhanj
04-Sep-2022,15.1,1.19,Mayurbhanj
05-Sep-2022,12.3,8.76,Mayurbhanj
06-Sep-2022,9.5,1.48,Mayurbhanj
07-Sep-2022,9.8,1.86,Mayurbhanj
08-Sep-2022,8.0,4.39,Mayurbhanj
09-Sep-2022,9.6,2.99,Mayurbhanj
10-Sep-2022,17.0,7.9,Mayurbhanj
11-Sep-2022,13.2,50.7,Mayurbhanj
12-Sep-2022,8.8,34.86,Mayurbhanj
13-Sep-2022,8.5,2.82,Mayurbhanj
14-Sep-2022,10.0,2.98,Mayurbhanj
15-Sep-2022,7.8,0.8,Mayurbhanj
16-Sep-2022,9.6,4.75,Mayurbhanj
17-Sep-2022,6.6,0.01,Mayurbhanj
18-Sep-2022,5.5,13.25,Mayurbhanj
19-Sep-2022,6.0,7.4,Mayurbhanj
20-Sep-2022,5.7,16.33,Mayurbhanj
21-Sep-2022,10.8,5.93,Mayurbhanj
22-Sep-2022,10.7,4.12,Mayurbhanj
23-Sep-2022,10.4,2.45,Mayurbhanj
24-Sep-2022,10.5,2.85,Mayurbhanj
25-Sep-2022,9.0,3.79,Mayurbhanj
26-Sep-2022,6.3,3.6,Mayurbhanj
27-Sep-2022,7.8,2.57,Mayurbhanj
28-Sep-2022,4.8,0.83,Mayurbhanj
29-Sep-2022,7.4,7.31,Mayurbhanj
30-Sep-2022,11.8,0.49,Mayurbhanj
01-Oct-2022,10.3,0.48,Mayurbhanj
02-Oct-2022,7.0,5.68,Mayurbhanj
03-Oct-2022,7.3,19.53,Mayurbhanj
04-Oct-2022,12.5,28.55,Mayurbhanj
05-Oct-2022,7.0,33.48,Mayurbhanj
06-Oct-2022,8.3,20.96,Mayurbhanj
07-Oct-2022,2.1,12.54,Mayurbhanj
08-Oct-2022,4.5,0.61,Mayurbhanj
09-Oct-2022,7.1,0.29,Mayurbhanj
10-Oct-2022,5.7,1.3,Mayurbhanj
11-Oct-2022,2.5,0.48,Mayurbhanj
12-Oct-2022,9.6,4.34,Mayurbhanj
13-Oct-2022,4.1,12.28,Mayurbhanj
14-Oct-2022,5.2,3.22,Mayurbhanj
15-Oct-2022,3.0,2.14,Mayurbhanj
16-Oct-2022,6.2,2.91,Mayurbhanj
17-Oct-2022,5.0,0.19,Mayurbhanj
18-Oct-2022,3.1,0.0,Mayurbhanj
19-Oct-2022,3.6,0.12,Mayurbhanj
20-Oct-2022,5.4,0.0,Mayurbhanj
21-Oct-2022,2.3,0.0,Mayurbhanj
22-Oct-2022,4.7,0.0,Mayurbhanj
23-Oct-2022,3.3,0.0,Mayurbhanj
24-Oct-2022,2.2,0.15,Mayurbhanj
25-Oct-2022,1.4,1.0,Mayurbhanj
26-Oct-2022,0.8,0.0,Mayurbhanj
27-Oct-2022,0.7,0.01,Mayurbhanj
28-Oct-2022,3.8,0.0,Mayurbhanj
29-Oct-2022,1.6,0.0,Mayurbhanj
30-Oct-2022,3.6,0.0,Mayurbhanj
31-Oct-2022,4.3,0.0,Mayurbhanj
01-Nov-2022,1.5,0.0,Mayurbhanj
02-Nov-2022,1.5,0.0,Mayurbhanj
03-Nov-2022,0.2,0.0,Mayurbhanj
04-Nov-2022,1.0,0.0,Mayurbhanj
05-Nov-2022,0.5,0.0,Mayurbhanj
06-Nov-2022,0.3,0.0,Mayurbhanj
07-Nov-2022,0.3,0.0,Mayurbhanj
08-Nov-2022,0.1,0.0,Mayurbhanj
09-Nov-2022,1.5,0.0,Mayurbhanj
10-Nov-2022,0.3,0.0,Mayurbhanj
11-Nov-2022,0.2,0.0,Mayurbhanj
12-Nov-2022,1.8,0.0,Mayurbhanj
13-Nov-2022,0.2,0.0,Mayurbhanj
14-Nov-2022,0.4,0.0,Mayurbhanj
15-Nov-2022,1.1,0.0,Mayurbhanj
16-Nov-2022,1.3,0.0,Mayurbhanj
17-Nov-2022,0.1,0.0,Mayurbhanj
18-Nov-2022,0.0,0.0,Mayurbhanj
19-Nov-2022,0.0,0.0,Mayurbhanj
20-Nov-2022,0.3,0.0,Mayurbhanj
21-Nov-2022,0.4,0.0,Mayurbhanj
22-Nov-2022,1.3,0.0,Mayurbhanj
23-Nov-2022,0.1,0.0,Mayurbhanj
24-Nov-2022,0.2,0.0,Mayurbhanj
25-Nov-2022,0.1,0.0,Mayurbhanj
26-Nov-2022,0.8,0.0,Mayurbhanj
27-Nov-2022,0.2,0.0,Mayurbhanj
28-Nov-2022,0.7,0.0,Mayurbhanj
29-Nov-2022,0.1,0.0,Mayurbhanj
30-Nov-2022,0.4,0.0,Mayurbhanj
01-Dec-2022,0.2,0.0,Mayurbhanj
02-Dec-2022,0.0,0.0,Mayurbhanj
03-Dec-2022,0.0,0.0,Mayurbhanj
04-Dec-2022,0.0,0.0,Mayurbhanj
05-Dec-2022,0.0,0.0,Mayurbhanj
06-Dec-2022,0.0,0.0,Mayurbhanj
07-Dec-2022,0.0,0.0,Mayurbhanj
08-Dec-2022,0.0,0.0,Mayurbhanj
09-Dec-2022,0.1,0.0,Mayurbhanj
10-Dec-2022,0.7,0.0,Mayurbhanj
11-Dec-2022,0.4,0.0,Mayurbhanj
12-Dec-2022,0.0,0.0,Mayurbhanj
13-Dec-2022,0.0,0.0,Mayurbhanj
14-Dec-2022,0.9,0.0,Mayurbhanj
15-Dec-2022,0.2,0.0,Mayurbhanj
16-Dec-2022,0.4,0.0,Mayurbhanj
17-Dec-2022,0.4,0.0,Mayurbhanj
18-Dec-2022,0.1,0.0,Mayurbhanj
19-Dec-2022,0.0,0.0,Mayurbhanj
20-Dec-2022,0.1,0.0,Mayurbhanj
21-Dec-2022,0.0,0.0,Mayurbhanj
22-Dec-2022,0.4,0.0,Mayurbhanj
23-Dec-2022,0.6,0.0,Mayurbhanj
24-Dec-2022,0.0,0.0,Mayurbhanj
25-Dec-2022,0.4,0.0,Mayurbhanj
26-Dec-2022,0.1,0.0,Mayurbhanj
27-Dec-2022,0.1,0.01,Mayurbhanj
28-Dec-2022,0.0,0.0,Mayurbhanj
29-Dec-2022,0.3,0.0,Mayurbhanj
30-Dec-2022,0.0,0.0,Mayurbhanj
31-Dec-2022,0.1,0.0,Mayurbhanj
01-Jan-2023,0.1,0.0,Mayurbhanj
02-Jan-2023,0.3,0.0,Mayurbhanj
03-Jan-2023,0.3,0.0,Mayurbhanj
04-Jan-2023,0.6,0.0,Mayurbhanj
05-Jan-2023,0.2,0.0,Mayurbhanj
06-Jan-2023,1.9,0.0,Mayurbhanj
07-Jan-2023,0.2,0.0,Mayurbhanj
08-Jan-2023,0.9,0.0,Mayurbhanj
09-Jan-2023,0.2,0.0,Mayurbhanj
10-Jan-2023,0.1,0.0,Mayurbhanj
11-Jan-2023,0.2,0.0,Mayurbhanj
12-Jan-2023,0.3,0.0,Mayurbhanj
13-Jan-2023,0.1,0.0,Mayurbhanj
14-Jan-2023,0.3,0.0,Mayurbhanj
15-Jan-2023,0.2,0.0,Mayurbhanj
16-Jan-2023,0.5,0.0,Mayurbhanj
18-Jan-2023,0.0,0.01,Mayurbhanj
19-Jan-2023,0.0,0.0,Mayurbhanj
20-Jan-2023,0.2,0.0,Mayurbhanj
21-Jan-2023,0.7,0.0,Mayurbhanj
22-Jan-2023,1.0,0.0,Mayurbhanj
23-Jan-2023,0.9,0.0,Mayurbhanj
24-Jan-2023,0.3,0.0,Mayurbhanj
25-Jan-2023,1.7,0.0,Mayurbhanj
26-Jan-2023,0.1,0.0,Mayurbhanj
27-Jan-2023,0.1,0.0,Mayurbhanj
28-Jan-2023,0.2,0.0,Mayurbhanj
29-Jan-2023,0.1,0.0,Mayurbhanj
30-Jan-2023,2.7,0.0,Mayurbhanj
31-Jan-2023,4.0,0.0,Mayurbhanj
01-Feb-2023,0.6,0.0,Mayurbhanj
02-Feb-2023,1.0,0.0,Mayurbhanj
03-Feb-2023,1.1,0.0,Mayurbhanj
04-Feb-2023,1.6,0.0,Mayurbhanj
05-Feb-2023,1.1,0.0,Mayurbhanj
06-Feb-2023,1.4,0.0,Mayurbhanj
07-Feb-2023,0.6,0.0,Mayurbhanj
08-Feb-2023,1.2,0.0,Mayurbhanj
09-Feb-2023,1.0,0.0,Mayurbhanj
10-Feb-2023,2.4,0.0,Mayurbhanj
11-Feb-2023,0.8,0.0,Mayurbhanj
12-Feb-2023,0.2,0.0,Mayurbhanj
13-Feb-2023,0.8,0.0,Mayurbhanj
14-Feb-2023,0.4,0.0,Mayurbhanj
15-Feb-2023,1.6,0.0,Mayurbhanj
16-Feb-2023,1.7,0.0,Mayurbhanj
17-Feb-2023,0.8,0.22,Mayurbhanj
18-Feb-2023,0.3,0.0,Mayurbhanj
19-Feb-2023,1.8,0.0,Mayurbhanj
20-Feb-2023,1.0,0.0,Mayurbhanj
21-Feb-2023,0.4,0.0,Mayurbhanj
22-Feb-2023,1.0,0.0,Mayurbhanj
23-Feb-2023,2.5,0.0,Mayurbhanj
24-Feb-2023,1.2,0.0,Mayurbhanj
25-Feb-2023,0.5,0.0,Mayurbhanj
26-Feb-2023,0.7,0.0,Mayurbhanj
27-Feb-2023,1.5,0.02,Mayurbhanj
28-Feb-2023,0.5,0.0,Mayurbhanj
01-Mar-2023,1.7,0.0,Mayurbhanj
02-Mar-2023,1.6,0.0,Mayurbhanj
03-Mar-2023,0.6,0.0,Mayurbhanj
04-Mar-2023,1.7,0.0,Mayurbhanj
05-Mar-2023,0.7,0.0,Mayurbhanj
06-Mar-2023,0.6,0.0,Mayurbhanj
07-Mar-2023,0.6,0.0,Mayurbhanj
08-Mar-2023,0.8,0.0,Mayurbhanj
09-Mar-2023,0.5,0.0,Mayurbhanj
10-Mar-2023,1.0,0.0,Mayurbhanj
11-Mar-2023,1.1,0.0,Mayurbhanj
12-Mar-2023,2.8,0.0,Mayurbhanj
13-Mar-2023,2.6,0.0,Mayurbhanj
14-Mar-2023,1.9,0.0,Mayurbhanj
15-Mar-2023,3.0,0.0,Mayurbhanj
16-Mar-2023,0.1,0.01,Mayurbhanj
17-Mar-2023,1.1,0.42,Mayurbhanj
18-Mar-2023,0.0,0.06,Mayurbhanj
19-Mar-2023,1.7,22.18,Mayurbhanj
20-Mar-2023,2.1,12.5,Mayurbhanj
21-Mar-2023,1.4,1.41,Mayurbhanj
22-Mar-2023,1.4,2.47,Mayurbhanj
23-Mar-2023,1.2,2.73,Mayurbhanj
24-Mar-2023,1.5,0.0,Mayurbhanj
25-Mar-2023,2.4,2.02,Mayurbhanj
26-Mar-2023,1.2,3.82,Mayurbhanj
27-Mar-2023,1.5,9.93,Mayurbhanj
28-Mar-2023,1.1,3.69,Mayurbhanj
29-Mar-2023,1.0,2.59,Mayurbhanj
30-Mar-2023,1.9,4.55,Mayurbhanj
31-Mar-2023,1.4,11.23,Mayurbhanj
01-Apr-2023,1.0,6.99,Mayurbhanj
02-Apr-2023,1.0,5.29,Mayurbhanj
03-Apr-2023,2.4,0.77,Mayurbhanj
04-Apr-2023,1.8,0.0,Mayurbhanj
05-Apr-2023,0.9,1.15,Mayurbhanj
06-Apr-2023,1.8,0.0,Mayurbhanj
07-Apr-2023,1.3,0.0,Mayurbhanj
08-Apr-2023,1.3,0.0,Mayurbhanj
09-Apr-2023,1.4,2.77,Mayurbhanj
10-Apr-2023,1.1,0.0,Mayurbhanj
11-Apr-2023,1.9,0.0,Mayurbhanj
12-Apr-2023,1.2,0.0,Mayurbhanj
13-Apr-2023,1.7,0.0,Mayurbhanj
14-Apr-2023,0.9,0.0,Mayurbhanj
15-Apr-2023,3.3,0.0,Mayurbhanj
16-Apr-2023,2.5,0.0,Mayurbhanj
17-Apr-2023,2.3,0.0,Mayurbhanj
18-Apr-2023,1.7,0.0,Mayurbhanj
19-Apr-2023,2.3,0.0,Mayurbhanj
20-Apr-2023,1.7,0.0,Mayurbhanj
21-Apr-2023,1.9,0.0,Mayurbhanj
22-Apr-2023,3.6,0.0,Mayurbhanj
23-Apr-2023,1.0,8.75,Mayurbhanj
24-Apr-2023,3.9,0.22,Mayurbhanj
25-Apr-2023,1.9,2.51,Mayurbhanj
26-Apr-2023,3.4,3.73,Mayurbhanj
27-Apr-2023,0.9,1.91,Mayurbhanj
28-Apr-2023,1.9,14.66,Mayurbhanj
29-Apr-2023,1.8,0.0,Mayurbhanj
30-Apr-2023,1.6,1.61,Mayurbhanj
01-May-2023,1.9,2.69,Mayurbhanj
02-May-2023,3.7,0.17,Mayurbhanj
03-May-2023,1.6,0.71,Mayurbhanj
04-May-2023,3.8,13.86,Mayurbhanj
05-May-2023,5.9,0.77,Mayurbhanj
06-May-2023,3.8,4.59,Mayurbhanj
07-May-2023,2.2,0.12,Mayurbhanj
08-May-2023,1.9,0.0,Mayurbhanj
09-May-2023,2.6,1.71,Mayurbhanj
10-May-2023,1.7,2.57,Mayurbhanj
11-May-2023,2.0,0.2,Mayurbhanj
12-May-2023,3.6,0.0,Mayurbhanj
13-May-2023,2.2,0.0,Mayurbhanj
14-May-2023,4.9,0.0,Mayurbhanj
15-May-2023,5.3,0.0,Mayurbhanj
16-May-2023,3.9,14.03,Mayurbhanj
17-May-2023,3.0,2.71,Mayurbhanj
18-May-2023,3.1,0.89,Mayurbhanj
19-May-2023,3.6,1.68,Mayurbhanj
20-May-2023,5.6,4.95,Mayurbhanj
21-May-2023,2.6,0.53,Mayurbhanj
22-May-2023,3.5,4.66,Mayurbhanj
23-May-2023,5.1,0.17,Mayurbhanj
24-May-2023,2.0,1.1,Mayurbhanj
25-May-2023,2.6,4.29,Mayurbhanj
26-May-2023,4.4,4.47,Mayurbhanj
27-May-2023,5.7,3.46,Mayurbhanj
28-May-2023,6.4,10.83,Mayurbhanj
29-May-2023,4.0,0.0,Mayurbhanj
30-May-2023,7.8,0.0,Mayurbhanj
31-May-2023,1.9,1.93,Mayurbhanj
01-Jun-2023,7.5,1.75,Mayurbhanj
02-Jun-2023,4.8,0.0,Mayurbhanj
03-Jun-2023,2.9,1.47,Mayurbhanj
04-Jun-2023,3.8,0.83,Mayurbhanj
05-Jun-2023,5.1,0.68,Mayurbhanj
06-Jun-2023,7.3,0.0,Mayurbhanj
07-Jun-2023,3.6,2.56,Mayurbhanj
08-Jun-2023,11.3,0.0,Mayurbhanj
09-Jun-2023,10.6,0.01,Mayurbhanj
10-Jun-2023,11.9,0.01,Mayurbhanj
11-Jun-2023,5.6,3.48,Mayurbhanj
12-Jun-2023,8.5,1.07,Mayurbhanj
14-Jun-2023,7.6,9.03,Mayurbhanj
15-Jun-2023,5.6,1.84,Mayurbhanj
16-Jun-2023,4.6,3.87,Mayurbhanj
17-Jun-2023,9.0,0.21,Mayurbhanj
18-Jun-2023,12.7,1.19,Mayurbhanj
19-Jun-2023,8.1,7.15,Mayurbhanj
20-Jun-2023,10.4,0.01,Mayurbhanj
21-Jun-2023,11.5,0.0,Mayurbhanj
22-Jun-2023,15.3,6.05,Mayurbhanj
23-Jun-2023,10.2,12.43,Mayurbhanj
24-Jun-2023,6.6,7.3,Mayurbhanj
25-Jun-2023,7.9,10.38,Mayurbhanj
26-Jun-2023,14.1,10.09,Mayurbhanj
27-Jun-2023,9.8,28.73,Mayurbhanj
28-Jun-2023,8.6,7.29,Mayurbhanj
29-Jun-2023,8.6,7.27,Mayurbhanj
30-Jun-2023,8.7,2.25,Mayurbhanj
01-Jul-2023,7.7,2.1,Mayurbhanj
02-Jul-2023,8.6,4.71,Mayurbhanj
03-Jul-2023,13.7,1.6,Mayurbhanj
04-Jul-2023,8.3,1.88,Mayurbhanj
05-Jul-2023,10.0,1.57,Mayurbhanj
06-Jul-2023,13.6,19.38,Mayurbhanj
07-Jul-2023,6.0,15.96,Mayurbhanj
08-Jul-2023,6.3,4.58,Mayurbhanj
09-Jul-2023,8.9,0.7,Mayurbhanj
10-Jul-2023,11.3,3.43,Mayurbhanj
11-Jul-2023,7.7,0.27,Mayurbhanj
12-Jul-2023,10.2,1.29,Mayurbhanj
13-Jul-2023,11.4,8.09,Mayurbhanj
14-Jul-2023,10.0,2.53,Mayurbhanj
15-Jul-2023,9.2,12.02,Mayurbhanj
16-Jul-2023,8.1,29.67,Mayurbhanj
17-Jul-2023,13.1,8.15,Mayurbhanj
18-Jul-2023,12.7,3.26,Mayurbhanj
19-Jul-2023,11.7,12.92,Mayurbhanj
20-Jul-2023,15.5,8.03,Mayurbhanj
21-Jul-2023,11.2,17.55,Mayurbhanj
22-Jul-2023,7.9,30.37,Mayurbhanj
23-Jul-2023,8.8,35.3,Mayurbhanj
24-Jul-2023,7.1,9.31,Mayurbhanj
25-Jul-2023,7.8,3.3,Mayurbhanj
26-Jul-2023,8.1,14.86,Mayurbhanj
27-Jul-2023,11.4,20.54,Mayurbhanj
28-Jul-2023,13.7,13.12,Mayurbhanj
29-Jul-2023,7.9,18.52,Mayurbhanj
